sensor_id,hour_of_day,mean_flow_lpm,std_flow_lpm,max_flow_lpm,pct_time_flowing,expected_flow_lpm,deviation_from_expected,is_leak,leak_probability
sensor_flow_10,17,1.167,1.274,4.959,0.143,2.049,-0.883,0,0.0
sensor_flow_10,8,9.239,0.502,10.562,0.945,5.24,3.999,1,1.0
sensor_flow_10,10,1.087,0.611,2.41,0.148,1.453,-0.366,0,0.0
sensor_flow_10,21,7.535,0.882,9.318,0.965,6.977,0.559,0,0.0
sensor_flow_10,21,9.312,0.391,10.104,0.879,8.646,0.666,0,0.0
sensor_flow_10,17,1.208,0.658,2.321,0.005,1.252,-0.044,0,0.0
sensor_flow_10,22,0.0,1.224,3.162,0.08,0.159,-0.159,0,0.0
sensor_flow_10,16,2.849,1.026,5.494,0.21,1.851,0.998,0,0.0
sensor_flow_10,14,1.399,0.783,2.942,0.2,1.495,-0.096,0,0.0
sensor_flow_10,16,2.718,1.19,5.976,0.089,2.266,0.452,0,0.0
sensor_flow_10,5,0.969,0.741,2.725,0.0,0.409,0.56,0,0.0
sensor_flow_10,16,0.0,0.615,1.699,0.189,1.108,-1.108,0,0.0
sensor_flow_10,3,0.301,0.623,1.783,0.032,0.289,0.012,0,0.0
sensor_flow_10,1,1.39,0.842,3.4,0.265,0.397,0.993,0,0.0
sensor_flow_10,1,4.179,0.494,5.22,0.865,0.498,3.681,1,1.0
sensor_flow_10,3,0.0,0.601,1.341,0.0,0.464,-0.464,0,0.0
sensor_flow_10,2,1.842,1.259,4.862,0.0,0.079,1.762,0,0.0
sensor_flow_10,2,1.815,0.449,2.99,0.132,0.253,1.562,0,0.0
sensor_flow_10,19,6.514,0.736,7.619,0.877,6.901,-0.387,0,0.0
sensor_flow_10,6,7.577,0.825,9.898,0.86,7.432,0.145,0,0.0
sensor_flow_10,0,0.0,0.342,1.01,0.0,0.157,-0.157,0,0.0
sensor_flow_10,13,0.614,0.393,1.465,0.085,1.444,-0.83,0,0.0
sensor_flow_10,11,6.408,0.276,7.209,0.922,2.271,4.137,1,1.0
sensor_flow_10,19,8.465,0.411,9.136,1.0,8.11,0.355,0,0.0
sensor_flow_10,17,2.934,1.403,6.308,0.105,1.51,1.424,0,0.0
sensor_flow_10,2,0.0,1.068,2.046,0.0,0.063,-0.063,0,0.0
sensor_flow_10,3,0.268,1.171,3.342,0.175,0.259,0.009,0,0.0
sensor_flow_10,7,4.975,1.222,7.049,0.673,6.208,-1.233,0,0.0
sensor_flow_10,3,0.084,1.166,2.75,0.0,0.016,0.068,0,0.0
sensor_flow_10,2,0.0,1.392,2.286,0.192,0.03,-0.03,0,0.0
sensor_flow_10,9,7.944,0.646,9.67,0.891,7.058,0.887,0,0.0
sensor_flow_10,0,0.067,0.99,2.965,0.058,0.152,-0.085,0,0.0
sensor_flow_10,9,4.429,0.789,6.767,0.578,4.107,0.321,0,0.0
sensor_flow_10,6,7.228,0.663,8.722,0.892,7.502,-0.273,0,0.0
sensor_flow_10,22,0.0,1.188,2.721,0.11,0.054,-0.054,0,0.0
sensor_flow_10,7,6.665,1.012,8.657,0.778,7.374,-0.709,0,0.0
sensor_flow_10,1,0.055,0.506,1.327,0.103,0.023,0.032,0,0.0
sensor_flow_10,9,16.341,0.414,16.981,0.88,8.014,8.327,1,1.0
sensor_flow_10,13,10.082,0.288,10.639,0.862,1.88,8.202,1,1.0
sensor_flow_10,20,5.292,0.428,6.403,0.619,5.634,-0.342,0,0.0
sensor_flow_10,23,11.533,0.195,12.026,0.896,0.032,11.502,1,1.0
sensor_flow_10,12,2.641,1.491,6.726,0.366,2.584,0.058,0,0.0
sensor_flow_10,16,3.028,1.024,5.274,0.121,2.874,0.154,0,0.0
sensor_flow_10,6,3.383,0.61,5.019,0.226,4.174,-0.79,0,0.0
sensor_flow_10,15,2.993,0.914,5.311,0.424,2.069,0.924,0,0.0
sensor_flow_10,9,5.699,0.775,7.892,0.545,6.246,-0.547,0,0.0
sensor_flow_10,5,0.0,0.605,1.39,0.0,0.062,-0.062,0,0.0
sensor_flow_10,11,0.993,1.485,5.411,0.1,1.352,-0.359,0,0.0
sensor_flow_10,17,0.0,1.175,3.022,0.177,1.306,-1.306,0,0.0
sensor_flow_10,18,8.493,1.374,10.824,0.918,8.297,0.196,0,0.0
sensor_flow_10,10,2.018,1.443,4.749,0.349,2.071,-0.053,0,0.0
sensor_flow_10,7,3.318,0.532,4.485,0.423,4.733,-1.415,0,0.0
sensor_flow_10,19,7.532,0.798,9.185,0.573,6.893,0.638,0,0.0
sensor_flow_10,9,8.156,1.109,9.884,1.0,8.988,-0.833,0,0.0
sensor_flow_10,5,2.182,0.326,2.761,0.0,0.483,1.699,0,0.0
sensor_flow_10,12,1.676,0.749,3.155,0.483,2.669,-0.993,0,0.0
sensor_flow_10,12,1.973,1.319,5.785,0.327,2.118,-0.146,0,0.0
sensor_flow_10,3,0.319,0.387,1.222,0.0,0.164,0.155,0,0.0
sensor_flow_10,8,8.114,0.389,9.24,1.0,7.927,0.187,0,0.0
sensor_flow_10,10,1.612,0.317,2.401,0.279,2.106,-0.494,0,0.0
sensor_flow_10,13,7.455,0.593,8.955,0.991,1.818,5.637,1,1.0
sensor_flow_10,0,0.0,0.706,1.609,0.091,0.183,-0.183,0,0.0
sensor_flow_10,21,4.71,0.759,6.224,0.591,4.455,0.255,0,0.0
sensor_flow_10,11,3.529,0.382,4.512,0.137,2.199,1.331,0,0.0
sensor_flow_10,4,0.0,0.901,1.693,0.042,0.08,-0.08,0,0.0
sensor_flow_10,21,7.624,1.177,10.064,1.0,8.194,-0.57,0,0.0
sensor_flow_10,6,6.176,0.581,7.745,0.729,5.461,0.715,0,0.0
sensor_flow_10,21,6.078,1.125,8.117,1.0,7.074,-0.996,0,0.0
sensor_flow_10,5,6.985,0.385,7.595,0.94,0.161,6.824,1,1.0
sensor_flow_10,17,1.789,0.35,2.652,0.104,1.907,-0.118,0,0.0
sensor_flow_10,11,4.791,1.117,6.747,0.308,2.918,1.873,0,0.0
sensor_flow_10,3,0.161,0.99,1.896,0.0,0.194,-0.033,0,0.0
sensor_flow_10,18,13.295,0.228,13.834,0.963,8.587,4.708,1,1.0
sensor_flow_10,12,3.927,0.535,5.027,0.155,2.007,1.92,0,0.0
sensor_flow_10,13,1.338,0.874,2.693,0.0,1.513,-0.175,0,0.0
sensor_flow_10,3,0.0,0.888,1.385,0.12,0.032,-0.032,0,0.0
sensor_flow_10,23,0.532,1.425,4.325,0.12,0.003,0.529,0,0.0
sensor_flow_10,23,1.525,1.338,5.449,0.089,0.166,1.359,0,0.0
sensor_flow_10,14,2.922,0.414,3.798,0.483,2.775,0.147,0,0.0
sensor_flow_10,12,1.861,0.99,4.12,0.441,2.2,-0.339,0,0.0
sensor_flow_10,14,1.679,0.921,3.576,0.159,1.888,-0.209,0,0.0
sensor_flow_10,14,2.849,1.429,6.963,0.334,2.68,0.169,0,0.0
sensor_flow_10,20,6.23,0.755,7.485,0.578,6.524,-0.294,0,0.0
sensor_flow_10,22,0.62,1.151,3.899,0.0,0.108,0.512,0,0.0
sensor_flow_10,18,7.175,1.17,9.15,0.716,7.41,-0.235,0,0.0
sensor_flow_10,21,16.822,0.333,17.559,0.986,5.131,11.691,1,1.0
sensor_flow_10,2,0.0,1.137,3.049,0.0,0.161,-0.161,0,0.0
sensor_flow_10,16,2.018,0.463,2.719,0.296,2.655,-0.638,0,0.0
sensor_flow_10,18,9.455,0.916,11.82,1.0,8.765,0.69,0,0.0
sensor_flow_10,18,5.415,0.748,6.572,0.689,5.496,-0.082,0,0.0
sensor_flow_10,20,4.078,1.245,6.386,0.546,5.076,-0.998,0,0.0
sensor_flow_10,16,2.494,0.814,4.92,0.374,2.585,-0.091,0,0.0
sensor_flow_10,11,3.475,1.025,6.233,0.577,2.78,0.695,0,0.0
sensor_flow_10,19,7.505,0.429,8.758,0.94,8.269,-0.764,0,0.0
sensor_flow_10,20,5.816,0.305,6.718,0.466,4.919,0.896,0,0.0
sensor_flow_10,16,2.454,0.895,5.061,0.137,2.839,-0.385,0,0.0
sensor_flow_10,20,14.942,0.399,16.076,0.949,8.234,6.708,1,1.0
sensor_flow_10,18,15.874,0.353,16.875,0.931,4.835,11.039,1,1.0
sensor_flow_10,6,7.1,0.84,9.086,0.684,7.654,-0.554,0,0.0
sensor_flow_10,17,1.671,0.9,4.235,0.35,1.053,0.619,0,0.0
sensor_flow_10,16,1.326,0.754,2.691,0.212,1.979,-0.653,0,0.0
sensor_flow_10,8,3.858,0.943,6.236,0.579,4.825,-0.967,0,0.0
sensor_flow_10,22,1.766,0.643,3.142,0.028,0.455,1.311,0,0.0
sensor_flow_10,1,7.604,0.496,8.768,0.932,0.475,7.129,1,1.0
sensor_flow_10,13,13.082,0.117,13.282,0.97,1.751,11.331,1,1.0
sensor_flow_10,21,5.524,0.344,6.184,0.483,4.103,1.42,0,0.0
sensor_flow_10,13,0.689,0.673,1.743,0.0,1.185,-0.496,0,0.0
sensor_flow_10,2,0.611,0.565,2.035,0.103,0.179,0.431,0,0.0
sensor_flow_10,23,0.187,1.327,2.368,0.0,0.391,-0.204,0,0.0
sensor_flow_10,7,8.143,0.725,9.958,0.884,7.492,0.652,0,0.0
sensor_flow_10,4,0.662,0.383,1.538,0.0,0.252,0.41,0,0.0
sensor_flow_10,12,1.37,1.004,4.133,0.361,2.461,-1.091,0,0.0
sensor_flow_10,20,8.487,0.542,9.735,0.884,8.232,0.255,0,0.0
sensor_flow_10,21,6.985,0.494,7.831,0.753,6.427,0.558,0,0.0
sensor_flow_10,8,11.643,0.401,12.299,0.941,4.584,7.059,1,1.0
sensor_flow_10,9,8.414,1.366,11.513,1.0,8.858,-0.444,0,0.0
sensor_flow_10,15,2.518,0.78,4.775,0.197,2.656,-0.138,0,0.0
sensor_flow_10,6,6.906,0.533,8.229,0.804,7.687,-0.781,0,0.0
sensor_flow_10,2,0.025,1.204,2.132,0.066,0.13,-0.105,0,0.0
sensor_flow_10,11,2.639,1.415,4.952,0.404,2.641,-0.002,0,0.0
sensor_flow_10,17,1.826,0.308,2.671,0.0,1.318,0.509,0,0.0
sensor_flow_10,23,0.648,0.69,2.711,0.0,0.259,0.389,0,0.0
sensor_flow_10,20,5.981,1.021,8.152,0.898,6.77,-0.789,0,0.0
sensor_flow_10,18,5.133,0.778,7.36,0.362,4.917,0.217,0,0.0
sensor_flow_10,6,7.634,0.748,9.122,0.842,7.782,-0.148,0,0.0
sensor_flow_10,8,16.852,0.355,17.499,0.982,8.72,8.132,1,1.0
sensor_flow_10,8,7.171,0.426,8.215,1.0,8.232,-1.061,0,0.0
sensor_flow_10,2,0.0,0.842,2.113,0.0,0.346,-0.346,0,0.0
sensor_flow_10,14,1.91,0.815,4.246,0.146,1.094,0.816,0,0.0
sensor_flow_10,15,1.328,1.49,4.454,0.332,1.341,-0.013,0,0.0
sensor_flow_10,11,2.746,1.073,4.371,0.306,2.323,0.423,0,0.0
sensor_flow_10,22,0.0,0.97,1.944,0.177,0.224,-0.224,0,0.0
sensor_flow_10,23,0.007,0.41,0.762,0.313,0.33,-0.322,0,0.0
sensor_flow_10,23,0.911,1.33,3.055,0.0,0.448,0.463,0,0.0
sensor_flow_10,1,1.318,1.166,4.153,0.003,0.428,0.889,0,0.0
sensor_flow_10,20,7.341,1.279,10.615,1.0,7.506,-0.165,0,0.0
sensor_flow_10,22,0.0,0.519,0.912,0.0,0.498,-0.498,0,0.0
sensor_flow_10,10,9.21,0.539,10.484,0.868,2.557,6.653,1,1.0
sensor_flow_10,6,4.45,1.119,7.718,0.524,4.358,0.092,0,0.0
sensor_flow_10,22,0.608,0.456,1.79,0.067,0.346,0.263,0,0.0
sensor_flow_10,7,7.575,1.062,10.565,0.788,7.19,0.385,0,0.0
sensor_flow_10,16,3.832,0.305,4.388,0.276,2.085,1.747,0,0.0
sensor_flow_10,4,0.772,1.223,4.415,0.0,0.14,0.632,0,0.0
sensor_flow_10,13,1.742,1.124,3.825,0.43,2.542,-0.8,0,0.0
sensor_flow_10,14,9.453,0.424,10.324,0.896,2.41,7.043,1,1.0
sensor_flow_10,0,0.0,1.2,1.934,0.01,0.434,-0.434,0,0.0
sensor_flow_10,20,7.872,1.236,10.475,0.825,8.622,-0.75,0,0.0
sensor_flow_10,11,3.28,0.742,4.476,0.194,2.725,0.555,0,0.0
sensor_flow_10,4,5.392,0.345,5.966,0.887,0.09,5.302,1,1.0
sensor_flow_10,8,7.054,1.452,10.98,0.468,6.258,0.796,0,0.0
sensor_flow_10,5,6.937,0.513,8.106,0.984,0.231,6.706,1,1.0
sensor_flow_10,4,0.012,0.865,1.948,0.336,0.143,-0.132,0,0.0
sensor_flow_10,7,14.727,0.348,15.418,0.913,6.595,8.132,1,1.0
sensor_flow_10,8,5.885,0.749,7.436,0.678,7.109,-1.224,0,0.0
sensor_flow_10,4,0.459,0.758,2.726,0.183,0.196,0.263,0,0.0
sensor_flow_10,12,3.234,1.408,6.221,0.155,2.111,1.123,0,0.0
sensor_flow_10,19,5.63,1.3,8.539,0.426,5.522,0.109,0,0.0
sensor_flow_10,17,11.339,0.278,11.944,0.905,2.753,8.585,1,1.0
sensor_flow_10,1,0.214,0.599,1.204,0.02,0.308,-0.095,0,0.0
sensor_flow_10,14,0.98,0.922,3.169,0.461,1.847,-0.867,0,0.0
sensor_flow_10,16,1.404,0.779,3.601,0.152,1.085,0.319,0,0.0
sensor_flow_10,11,3.305,1.349,5.611,0.384,2.598,0.707,0,0.0
sensor_flow_10,14,2.995,1.103,4.827,0.323,2.677,0.318,0,0.0
sensor_flow_10,12,2.029,0.7,3.094,0.104,1.555,0.474,0,0.0
sensor_flow_10,6,9.251,0.604,10.569,0.963,8.974,0.277,0,0.0
sensor_flow_10,12,2.762,0.763,4.196,0.444,2.724,0.038,0,0.0
sensor_flow_10,3,0.0,1.316,3.76,0.014,0.143,-0.143,0,0.0
sensor_flow_10,10,3.078,1.295,5.042,0.29,2.071,1.007,0,0.0
sensor_flow_10,17,3.408,1.343,7.15,0.503,2.877,0.532,0,0.0
sensor_flow_10,9,15.137,0.51,16.035,0.918,5.887,9.25,1,1.0
sensor_flow_10,6,8.23,0.742,9.559,0.9,7.691,0.539,0,0.0
sensor_flow_10,14,10.071,0.53,11.471,0.929,2.692,7.379,1,1.0
sensor_flow_10,11,1.999,1.072,3.841,0.0,1.891,0.108,0,0.0
sensor_flow_10,5,0.724,0.883,2.187,0.044,0.421,0.303,0,0.0
sensor_flow_10,20,6.774,1.499,10.703,0.758,6.723,0.051,0,0.0
sensor_flow_10,22,0.498,0.73,1.629,0.0,0.481,0.017,0,0.0
sensor_flow_10,7,7.929,1.314,10.003,0.881,7.897,0.031,0,0.0
sensor_flow_10,4,5.729,0.365,6.335,0.986,0.366,5.363,1,1.0
sensor_flow_10,21,7.404,0.863,9.497,0.873,6.885,0.52,0,0.0
sensor_flow_10,8,5.502,1.144,7.67,0.668,5.02,0.482,0,0.0
sensor_flow_10,7,8.721,1.478,12.283,0.823,8.543,0.177,0,0.0
sensor_flow_10,22,0.0,1.247,2.723,0.0,0.127,-0.127,0,0.0
sensor_flow_10,20,5.188,0.901,6.707,0.841,4.337,0.851,0,0.0
sensor_flow_10,19,6.799,1.095,8.932,0.671,7.044,-0.245,0,0.0
sensor_flow_10,22,0.705,0.363,1.537,0.051,0.47,0.236,0,0.0
sensor_flow_10,4,0.512,1.357,3.307,0.0,0.095,0.417,0,0.0
sensor_flow_10,7,4.872,0.857,7.097,0.456,5.886,-1.015,0,0.0
sensor_flow_10,3,0.411,0.998,2.16,0.07,0.046,0.365,0,0.0
sensor_flow_10,7,8.175,0.452,9.391,0.921,8.022,0.153,0,0.0
sensor_flow_10,21,5.484,0.831,7.668,0.845,4.683,0.801,0,0.0
sensor_flow_10,0,1.057,0.43,1.938,0.099,0.266,0.791,0,0.0
sensor_flow_10,6,6.183,0.965,7.936,0.509,5.594,0.589,0,0.0
sensor_flow_10,7,8.949,1.274,11.151,1.0,8.645,0.304,0,0.0
sensor_flow_10,13,5.918,0.29,6.556,0.91,2.462,3.456,1,1.0
sensor_flow_10,10,1.329,0.679,2.783,0.022,2.138,-0.809,0,0.0
sensor_flow_10,17,1.164,0.875,3.337,0.379,1.445,-0.281,0,0.0
sensor_flow_10,7,6.883,0.408,8.011,0.637,7.05,-0.167,0,0.0
sensor_flow_10,4,0.46,1.085,3.566,0.0,0.452,0.007,0,0.0
sensor_flow_10,17,0.247,0.722,1.509,0.362,1.295,-1.048,0,0.0
sensor_flow_10,16,1.891,1.215,4.247,0.301,1.609,0.282,0,0.0
sensor_flow_10,17,1.775,1.198,4.321,0.282,1.007,0.769,0,0.0
sensor_flow_10,13,0.846,0.478,1.73,0.11,1.06,-0.214,0,0.0
sensor_flow_10,19,5.037,0.911,6.714,0.727,5.27,-0.233,0,0.0
sensor_flow_10,14,0.895,1.233,3.618,0.283,1.044,-0.149,0,0.0
sensor_flow_10,8,14.271,0.212,14.828,0.905,7.458,6.813,1,1.0
sensor_flow_10,14,1.07,1.408,4.984,0.314,1.727,-0.657,0,0.0
sensor_flow_10,7,8.529,0.99,11.257,0.687,7.658,0.871,0,0.0
sensor_flow_10,9,8.83,1.011,11.774,0.844,7.748,1.082,0,0.0
sensor_flow_10,7,8.926,0.75,10.989,0.9,8.35,0.576,0,0.0
sensor_flow_10,14,1.618,1.496,4.323,0.28,2.264,-0.646,0,0.0
sensor_flow_10,4,0.519,0.926,1.987,0.063,0.351,0.168,0,0.0
sensor_flow_10,15,0.776,1.214,3.507,0.149,1.69,-0.914,0,0.0
sensor_flow_10,4,0.574,1.418,3.314,0.0,0.001,0.573,0,0.0
sensor_flow_10,11,2.933,0.761,4.901,0.526,2.851,0.082,0,0.0
sensor_flow_10,4,1.399,1.395,5.494,0.15,0.461,0.938,0,0.0
sensor_flow_10,15,1.859,0.518,2.733,0.424,1.519,0.341,0,0.0
sensor_flow_10,5,1.795,1.494,4.752,0.083,0.454,1.341,0,0.0
sensor_flow_10,10,0.99,1.052,3.617,0.175,1.25,-0.26,0,0.0
sensor_flow_10,5,0.156,1.203,3.467,0.0,0.201,-0.045,0,0.0
sensor_flow_10,17,2.334,0.746,4.165,0.332,2.052,0.282,0,0.0
sensor_flow_10,16,13.713,0.563,14.643,0.887,2.609,11.105,1,1.0
sensor_flow_10,12,7.211,0.354,7.845,0.942,2.144,5.067,1,1.0
sensor_flow_10,16,1.13,1.415,3.324,0.156,1.363,-0.232,0,0.0
sensor_flow_10,22,4.041,0.138,4.337,0.974,0.363,3.678,1,1.0
sensor_flow_10,12,0.21,0.582,1.676,0.067,1.062,-0.852,0,0.0
sensor_flow_10,13,4.296,0.732,5.913,0.301,2.933,1.363,0,0.0
sensor_flow_10,6,7.485,0.928,9.615,0.805,8.037,-0.552,0,0.0
sensor_flow_10,1,0.0,1.497,2.947,0.0,0.051,-0.051,0,0.0
sensor_flow_10,1,0.103,0.942,2.292,0.0,0.424,-0.32,0,0.0
sensor_flow_10,11,3.084,0.346,4.108,0.171,2.38,0.704,0,0.0
sensor_flow_10,3,1.102,0.672,2.326,0.0,0.401,0.7,0,0.0
sensor_flow_10,11,9.189,0.409,9.909,0.947,1.318,7.871,1,1.0
sensor_flow_10,15,1.669,0.806,3.323,0.039,1.33,0.339,0,0.0
sensor_flow_10,15,2.227,0.781,4.131,0.43,2.442,-0.214,0,0.0
sensor_flow_11,18,7.949,1.444,11.607,0.846,7.864,0.084,0,0.0
sensor_flow_11,10,0.148,1.079,3.152,0.25,1.822,-1.674,0,0.0
sensor_flow_11,14,2.626,0.308,3.333,0.308,1.688,0.939,0,0.0
sensor_flow_11,7,6.01,1.315,9.54,0.447,6.229,-0.219,0,0.0
sensor_flow_11,0,0.0,0.41,0.795,0.008,0.24,-0.24,0,0.0
sensor_flow_11,1,0.0,0.565,1.055,0.194,0.137,-0.137,0,0.0
sensor_flow_11,0,2.065,0.975,4.767,0.191,0.303,1.762,0,0.0
sensor_flow_11,13,3.937,0.726,5.337,0.0,2.46,1.477,0,0.0
sensor_flow_11,6,16.193,0.152,16.488,0.875,6.752,9.441,1,1.0
sensor_flow_11,11,4.201,0.94,6.2,0.364,2.921,1.279,0,0.0
sensor_flow_11,22,0.322,1.216,3.947,0.273,0.395,-0.074,0,0.0
sensor_flow_11,23,0.0,0.95,1.541,0.134,0.3,-0.3,0,0.0
sensor_flow_11,3,0.0,0.994,1.715,0.0,0.418,-0.418,0,0.0
sensor_flow_11,13,11.157,0.558,12.781,0.976,1.189,9.967,1,1.0
sensor_flow_11,23,0.304,1.204,2.189,0.0,0.382,-0.077,0,0.0
sensor_flow_11,13,2.39,0.786,4.001,0.298,1.533,0.857,0,0.0
sensor_flow_11,0,0.0,1.167,2.315,0.146,0.385,-0.385,0,0.0
sensor_flow_11,7,3.821,1.322,6.201,0.544,4.077,-0.256,0,0.0
sensor_flow_11,18,5.316,1.064,7.348,0.679,6.086,-0.771,0,0.0
sensor_flow_11,8,8.672,0.562,10.134,1.0,8.41,0.262,0,0.0
sensor_flow_11,22,0.852,0.756,3.059,0.015,0.438,0.414,0,0.0
sensor_flow_11,8,5.579,0.422,6.815,0.69,5.29,0.289,0,0.0
sensor_flow_11,21,8.547,0.845,10.978,1.0,8.758,-0.211,0,0.0
sensor_flow_11,11,2.802,1.493,5.335,0.169,2.389,0.413,0,0.0
sensor_flow_11,16,1.925,1.452,4.404,0.142,1.497,0.428,0,0.0
sensor_flow_11,9,4.117,0.979,6.98,0.759,5.389,-1.272,0,0.0
sensor_flow_11,23,0.563,1.152,3.84,0.04,0.062,0.501,0,0.0
sensor_flow_11,6,6.199,0.422,7.003,0.528,5.096,1.102,0,0.0
sensor_flow_11,11,0.815,0.967,2.593,0.305,1.446,-0.631,0,0.0
sensor_flow_11,19,7.675,0.312,8.249,1.0,8.429,-0.755,0,0.0
sensor_flow_11,6,3.864,0.922,6.086,0.586,4.418,-0.554,0,0.0
sensor_flow_11,3,0.076,0.332,0.785,0.0,0.297,-0.222,0,0.0
sensor_flow_11,1,4.828,0.431,5.869,0.927,0.215,4.613,1,1.0
sensor_flow_11,9,5.474,1.036,7.755,0.174,4.647,0.827,0,0.0
sensor_flow_11,7,8.461,0.598,9.986,0.989,4.552,3.91,1,1.0
sensor_flow_11,18,16.626,0.195,17.163,0.891,6.238,10.388,1,1.0
sensor_flow_11,14,1.518,1.109,4.561,0.334,2.689,-1.171,0,0.0
sensor_flow_11,6,8.173,1.128,10.325,1.0,7.747,0.426,0,0.0
sensor_flow_11,3,8.769,0.351,9.363,0.972,0.455,8.314,1,1.0
sensor_flow_11,23,0.063,1.491,3.223,0.07,0.264,-0.201,0,0.0
sensor_flow_11,6,4.265,1.42,7.689,0.534,4.695,-0.43,0,0.0
sensor_flow_11,20,6.083,0.948,7.691,0.635,5.598,0.485,0,0.0
sensor_flow_11,16,3.591,0.794,5.891,0.291,2.282,1.309,0,0.0
sensor_flow_11,21,5.201,0.573,6.779,0.362,4.396,0.805,0,0.0
sensor_flow_11,9,3.888,0.949,5.338,0.595,4.571,-0.683,0,0.0
sensor_flow_11,0,11.891,0.208,12.412,0.953,0.189,11.702,1,1.0
sensor_flow_11,11,1.251,1.133,3.034,0.191,1.671,-0.42,0,0.0
sensor_flow_11,18,15.485,0.378,16.598,0.869,7.763,7.722,1,1.0
sensor_flow_11,22,10.087,0.521,11.069,0.864,0.112,9.975,1,1.0
sensor_flow_11,15,3.028,0.809,4.466,0.246,2.285,0.743,0,0.0
sensor_flow_11,4,11.812,0.127,12.173,0.857,0.035,11.777,1,1.0
sensor_flow_11,9,8.698,1.067,11.535,0.947,8.88,-0.182,0,0.0
sensor_flow_11,15,1.621,0.712,3.359,0.212,1.782,-0.16,0,0.0
sensor_flow_11,2,1.451,0.488,2.332,0.07,0.433,1.018,0,0.0
sensor_flow_11,21,6.379,0.659,7.98,0.378,6.186,0.193,0,0.0
sensor_flow_11,1,0.0,1.317,2.849,0.0,0.354,-0.354,0,0.0
sensor_flow_11,18,8.002,1.321,11.78,0.691,7.519,0.483,0,0.0
sensor_flow_11,13,3.023,0.864,5.477,0.165,2.073,0.95,0,0.0
sensor_flow_11,19,4.629,1.438,7.244,0.619,6.432,-1.803,0,0.0
sensor_flow_11,21,9.81,0.794,11.243,0.765,8.72,1.09,0,0.0
sensor_flow_11,7,6.441,0.392,7.301,0.729,6.757,-0.315,0,0.0
sensor_flow_11,6,5.51,0.722,7.274,0.508,4.967,0.542,0,0.0
sensor_flow_11,6,7.549,0.728,9.395,0.736,7.707,-0.157,0,0.0
sensor_flow_11,1,0.0,1.135,2.706,0.0,0.4,-0.4,0,0.0
sensor_flow_11,19,6.173,1.341,9.143,0.818,6.081,0.091,0,0.0
sensor_flow_11,10,6.277,0.241,6.879,0.868,1.428,4.849,1,1.0
sensor_flow_11,23,0.0,0.708,1.967,0.0,0.015,-0.015,0,0.0
sensor_flow_11,7,8.013,0.767,9.421,1.0,8.447,-0.433,0,0.0
sensor_flow_11,11,3.3,0.537,4.786,0.516,2.887,0.412,0,0.0
sensor_flow_11,4,4.006,0.161,4.376,0.951,0.448,3.558,1,1.0
sensor_flow_11,13,7.505,0.266,8.142,0.956,2.187,5.319,1,1.0
sensor_flow_11,17,2.698,0.564,3.574,0.038,2.894,-0.196,0,0.0
sensor_flow_11,4,0.0,1.237,3.394,0.0,0.1,-0.1,0,0.0
sensor_flow_11,7,7.893,1.485,11.186,0.948,7.657,0.236,0,0.0
sensor_flow_11,20,5.294,1.223,7.4,0.583,4.043,1.251,0,0.0
sensor_flow_11,13,0.944,0.657,2.622,0.174,1.526,-0.582,0,0.0
sensor_flow_11,5,7.771,0.225,8.406,0.934,0.031,7.74,1,1.0
sensor_flow_11,4,0.138,1.478,4.133,0.066,0.147,-0.008,0,0.0
sensor_flow_11,10,3.091,0.977,5.485,0.485,2.99,0.101,0,0.0
sensor_flow_11,20,8.724,1.131,10.995,1.0,7.845,0.879,0,0.0
sensor_flow_11,23,0.0,0.552,0.845,0.339,0.317,-0.317,0,0.0
sensor_flow_11,5,0.0,1.024,2.134,0.054,0.295,-0.295,0,0.0
sensor_flow_11,1,10.641,0.13,10.921,0.95,0.123,10.518,1,1.0
sensor_flow_11,17,1.443,0.557,2.756,0.099,1.087,0.357,0,0.0
sensor_flow_11,7,9.33,1.019,11.204,0.79,8.215,1.115,0,0.0
sensor_flow_11,10,0.862,0.819,2.14,0.325,1.52,-0.657,0,0.0
sensor_flow_11,1,0.0,1.044,1.69,0.438,0.077,-0.077,0,0.0
sensor_flow_11,9,8.947,0.637,10.573,1.0,7.919,1.029,0,0.0
sensor_flow_11,4,0.257,0.657,1.502,0.0,0.059,0.198,0,0.0
sensor_flow_11,21,4.947,0.416,6.165,0.701,5.175,-0.228,0,0.0
sensor_flow_11,20,7.13,0.564,8.561,0.921,4.115,3.015,1,1.0
sensor_flow_11,0,0.465,1.427,4.635,0.043,0.208,0.257,0,0.0
sensor_flow_11,1,0.332,1.041,2.676,0.0,0.439,-0.107,0,0.0
sensor_flow_11,11,1.592,0.482,2.84,0.306,1.34,0.252,0,0.0
sensor_flow_11,2,0.0,0.673,1.752,0.101,0.166,-0.166,0,0.0
sensor_flow_11,1,0.0,1.372,2.399,0.0,0.11,-0.11,0,0.0
sensor_flow_11,14,1.287,0.855,2.936,0.053,1.38,-0.093,0,0.0
sensor_flow_11,14,0.926,1.133,3.84,0.35,1.493,-0.568,0,0.0
sensor_flow_11,5,0.0,1.245,2.0,0.121,0.477,-0.477,0,0.0
sensor_flow_11,21,9.057,0.545,10.235,0.975,8.81,0.247,0,0.0
sensor_flow_11,18,5.987,0.937,7.759,0.739,5.137,0.85,0,0.0
sensor_flow_11,8,9.177,0.685,10.815,0.901,8.675,0.502,0,0.0
